"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"26.11.2021","53,55","53,24","54,96","52,99","8,30M","0,15%"
"25.11.2021","53,47","53,46","54,22","52,71","5,93M","0,39%"
"24.11.2021","53,26","51,81","53,68","51,57","5,22M","2,56%"
"23.11.2021","51,93","51,43","52,45","50,98","6,74M","1,33%"
"22.11.2021","51,25","52,34","52,46","50,88","3,44M","-2,09%"
"19.11.2021","52,34","51,38","53,73","51,07","8,59M","2,66%"
"18.11.2021","50,99","51,67","51,73","50,70","6,96M","-0,42%"
"17.11.2021","51,20","52,10","52,44","50,83","6,95M","-1,43%"
"16.11.2021","51,94","50,64","52,13","50,34","8,36M","3,50%"
"12.11.2021","50,19","49,04","51,33","49,04","6,03M","1,34%"
"11.11.2021","49,52","48,53","50,27","47,95","7,67M","3,98%"
"10.11.2021","47,63","47,86","48,26","46,94","5,59M","-0,51%"
"09.11.2021","47,87","48,49","48,94","47,42","5,35M","-1,25%"
"08.11.2021","48,48","47,87","49,44","47,73","5,25M","0,55%"
"05.11.2021","48,21","47,67","48,97","47,22","4,98M","0,10%"
"04.11.2021","48,16","48,62","49,26","47,53","5,38M","-0,94%"
"03.11.2021","48,62","48,06","48,84","47,79","6,74M","1,76%"
"01.11.2021","47,78","48,62","48,62","46,80","6,35M","-0,65%"
"29.10.2021","48,09","47,69","49,73","47,69","18,16M","0,65%"
"28.10.2021","47,78","47,97","48,31","47,28","4,66M","1,10%"
"27.10.2021","47,26","49,80","49,80","46,85","13,93M","-4,10%"
"26.10.2021","49,29","49,99","50,85","49,15","10,89M","-1,98%"
"25.10.2021","50,28","51,76","51,76","49,65","7,58M","-2,52%"
"22.10.2021","51,58","48,65","52,75","48,57","27,91M","7,32%"
"21.10.2021","48,07","46,79","48,30","46,04","15,75M","1,65%"
"20.10.2021","47,28","47,57","48,28","46,89","4,54M","-0,68%"
"19.10.2021","47,61","47,98","49,17","47,03","7,90M","-2,15%"
"18.10.2021","48,65","49,04","49,41","48,31","5,63M","-2,18%"
"15.10.2021","49,74","49,30","51,28","48,89","11,36M","2,11%"
"14.10.2021","48,71","50,01","50,15","48,13","7,45M","-2,22%"
"13.10.2021","49,81","49,81","50,68","49,04","6,95M","1,57%"
"11.10.2021","49,04","48,26","49,90","47,69","6,47M","1,80%"
"08.10.2021","48,17","48,65","48,96","48,07","7,05M","-0,24%"
"07.10.2021","48,29","48,61","49,04","47,57","14,01M","-0,52%"
"06.10.2021","48,54","48,90","49,47","48,46","9,05M","-1,31%"
"05.10.2021","49,19","50,19","50,44","49,06","7,28M","-1,89%"
"04.10.2021","50,14","51,12","51,14","49,97","5,97M","-2,19%"
"01.10.2021","51,26","52,43","52,44","50,90","8,55M","-3,76%"
"30.09.2021","53,26","52,41","54,55","52,40","6,59M","0,96%"
"29.09.2021","52,75","52,94","53,37","52,22","4,42M","0,84%"
"28.09.2021","52,31","53,90","53,90","51,96","17,65M","-2,62%"
"27.09.2021","53,72","54,09","54,32","53,16","3,42M","-0,92%"
"24.09.2021","54,22","53,69","55,03","53,69","6,79M","-0,59%"
"23.09.2021","54,54","52,76","54,89","52,24","8,36M","3,70%"
"22.09.2021","52,60","52,39","53,44","51,61","9,93M","3,64%"
"21.09.2021","50,75","50,89","51,21","49,36","8,10M","1,15%"
"20.09.2021","50,18","49,82","50,68","49,15","10,16M","-2,38%"
"17.09.2021","51,40","53,72","53,73","51,29","18,75M","-3,96%"
"16.09.2021","53,52","56,85","56,85","53,44","12,78M","-5,75%"
"15.09.2021","56,78","58,17","58,41","56,30","11,74M","-3,21%"
"14.09.2021","58,66","58,64","59,65","58,10","5,20M","0,22%"
"13.09.2021","58,54","59,38","59,54","57,84","6,22M","-1,22%"
"10.09.2021","59,26","61,42","61,42","58,88","8,49M","-2,55%"
"09.09.2021","60,81","61,31","62,46","60,81","10,20M","-0,54%"
"08.09.2021","61,15","60,13","61,74","59,62","11,27M","1,81%"
"06.09.2021","60,06","60,83","60,83","59,40","2,26M","-0,37%"
"03.09.2021","60,29","59,50","60,86","59,03","7,63M","1,60%"
"02.09.2021","59,34","60,07","61,17","58,95","7,65M","-0,75%"
"01.09.2021","59,79","59,89","60,48","58,81","4,73M","0,33%"
"31.08.2021","59,59","59,95","60,25","58,95","6,46M","-0,85%"
"30.08.2021","60,10","60,18","60,53","59,74","3,90M","-0,61%"
"27.08.2021","60,47","59,95","60,90","59,07","5,95M","0,34%"
"26.08.2021","60,27","60,64","61,46","59,99","7,73M","-0,92%"
"25.08.2021","60,82","57,46","60,96","57,23","11,86M","5,44%"
"24.08.2021","57,69","56,66","58,03","56,56","7,60M","2,73%"
"23.08.2021","56,15","54,75","56,89","54,75","7,26M","1,11%"
"20.08.2021","55,54","54,81","55,90","54,22","12,77M","2,10%"
"19.08.2021","54,40","55,20","55,25","53,24","9,39M","-0,80%"
"18.08.2021","54,84","55,97","56,51","54,81","7,84M","-2,04%"
"17.08.2021","55,98","56,14","57,30","55,42","7,14M","-0,71%"
"16.08.2021","56,38","55,39","56,71","55,14","8,41M","1,58%"
"13.08.2021","55,50","54,22","56,45","53,95","7,10M","1,97%"
"12.08.2021","54,42","55,35","55,76","53,73","10,05M","-1,40%"
"11.08.2021","55,20","55,54","55,76","54,56","6,14M","-0,58%"
"10.08.2021","55,52","54,84","56,23","54,71","6,15M","0,82%"
"09.08.2021","55,07","53,59","55,51","53,24","8,55M","3,81%"
"06.08.2021","53,05","53,10","53,98","52,82","3,31M","-0,49%"
"05.08.2021","53,31","53,98","53,98","52,59","5,95M","-0,96%"
"04.08.2021","53,83","53,35","55,16","53,35","6,52M","0,27%"
"03.08.2021","53,68","53,05","53,86","52,66","6,43M","0,79%"
"02.08.2021","53,26","53,28","54,31","52,86","6,96M","0,83%"
"30.07.2021","52,82","54,32","54,53","52,77","8,01M","-3,01%"
"29.07.2021","54,46","54,49","54,76","54,15","3,68M","0,05%"
"28.07.2021","54,43","55,03","55,27","54,04","4,50M","-0,66%"
"27.07.2021","54,80","55,00","55,25","53,84","5,50M","-0,97%"
"26.07.2021","55,33","55,14","55,76","54,77","3,26M","0,50%"
"23.07.2021","55,06","55,25","55,58","54,54","4,61M","-1,12%"
"22.07.2021","55,69","55,36","56,12","55,36","3,42M","0,51%"
"21.07.2021","55,40","55,80","55,90","55,12","3,71M","0,19%"
"20.07.2021","55,29","54,97","55,93","54,39","4,58M","1,32%"
"19.07.2021","54,57","54,86","54,89","53,84","8,82M","-0,87%"
"16.07.2021","55,05","56,07","56,94","54,77","10,04M","-1,73%"
"15.07.2021","56,02","57,52","57,68","55,61","6,48M","-2,45%"
"14.07.2021","57,42","58,39","58,79","56,74","6,66M","-1,16%"
"13.07.2021","58,10","59,03","59,50","57,84","4,45M","-1,62%"
"12.07.2021","59,06","59,38","60,08","58,76","7,80M","-0,87%"
"08.07.2021","59,57","59,17","60,31","58,72","6,98M","0,05%"
"07.07.2021","59,54","58,33","59,95","57,83","6,81M","2,66%"
"06.07.2021","58,00","58,33","58,83","57,41","7,34M","-0,22%"
"05.07.2021","58,13","57,72","58,52","57,54","2,97M","0,51%"
"02.07.2021","57,83","58,91","58,98","56,97","7,92M","-1,87%"
"01.07.2021","58,94","58,43","59,41","57,97","5,04M","0,87%"
"30.06.2021","58,43","59,56","59,56","57,81","6,64M","-0,75%"
"29.06.2021","58,87","58,42","60,02","58,32","7,06M","1,11%"
"28.06.2021","58,23","57,52","58,58","57,17","4,15M","2,04%"
"25.06.2021","57,06","58,81","59,49","56,53","6,46M","-2,41%"
"24.06.2021","58,47","57,00","58,72","56,66","6,48M","2,99%"
"23.06.2021","56,77","57,41","57,74","56,51","5,55M","-1,01%"
"22.06.2021","57,35","57,27","58,08","56,44","8,48M","0,34%"
"21.06.2021","57,15","55,39","57,76","55,10","7,65M","2,63%"
"18.06.2021","55,69","54,90","56,05","53,98","12,29M","1,14%"
"17.06.2021","55,06","56,79","56,79","54,94","7,26M","-2,96%"
"16.06.2021","56,74","57,05","57,11","55,63","8,95M","-0,15%"
"15.06.2021","56,83","57,33","57,69","56,76","3,53M","-0,50%"
"14.06.2021","57,11","57,54","57,99","56,78","4,53M","-0,85%"
"11.06.2021","57,60","57,62","57,97","56,74","6,10M","0,44%"
"10.06.2021","57,35","58,69","58,69","57,11","6,52M","-1,68%"
"09.06.2021","58,32","57,15","59,44","57,01","9,76M","2,79%"
"08.06.2021","56,74","58,31","58,58","56,36","8,07M","-2,39%"
"07.06.2021","58,13","57,36","58,80","56,80","8,95M","1,54%"
"04.06.2021","57,25","58,26","58,36","57,06","5,50M","-1,15%"
"02.06.2021","57,91","58,29","58,88","57,45","7,56M","-0,07%"
"01.06.2021","57,95","59,21","59,97","57,65","15,64M","-2,32%"
"31.05.2021","59,33","60,13","60,49","59,04","7,33M","-1,32%"
"28.05.2021","60,12","61,20","61,45","59,98","5,27M","-1,69%"
"27.05.2021","61,16","61,10","61,97","60,16","11,41M","0,61%"
"26.05.2021","60,78","63,21","63,58","60,78","9,66M","-3,77%"
"25.05.2021","63,17","62,77","63,81","62,07","6,31M","0,56%"
"24.05.2021","62,82","63,20","63,78","62,40","4,69M","-0,85%"
"21.05.2021","63,35","61,75","63,83","61,55","10,44M","2,64%"
"20.05.2021","61,72","64,48","64,48","61,72","7,85M","-4,19%"
"19.05.2021","64,42","64,48","65,16","63,60","4,18M","-0,78%"
"18.05.2021","64,93","64,99","65,53","64,56","4,15M","-0,09%"
"17.05.2021","64,99","64,19","65,43","63,55","5,53M","2,10%"
"14.05.2021","63,65","65,86","65,87","63,12","7,90M","-2,48%"
"13.05.2021","65,27","66,89","69,12","65,27","11,96M","-2,35%"
"12.05.2021","66,84","66,14","67,75","65,71","8,13M","0,15%"
"11.05.2021","66,74","67,09","67,09","65,68","5,17M","-0,22%"
"10.05.2021","66,89","65,78","67,76","65,47","5,20M","1,56%"
"07.05.2021","65,86","65,53","66,28","64,48","6,27M","-0,06%"
"06.05.2021","65,90","65,79","66,11","64,65","7,69M","-0,31%"
"05.05.2021","66,11","66,24","67,12","65,60","4,31M","0,09%"
"04.05.2021","66,05","66,14","67,53","65,71","4,62M","-0,13%"
"03.05.2021","66,14","66,70","67,07","65,26","5,61M","-1,41%"
"30.04.2021","67,09","66,60","68,27","65,99","9,06M","1,52%"
"29.04.2021","66,08","66,36","67,55","65,85","8,37M","0,15%"
"28.04.2021","65,98","69,20","69,20","65,71","12,57M","-4,70%"
"27.04.2021","69,24","68,13","69,24","67,57","5,56M","2,18%"
"26.04.2021","67,76","68,39","68,87","67,13","4,93M","-0,99%"
"23.04.2021","68,43","68,34","68,77","66,75","7,45M","0,72%"
"22.04.2021","67,95","71,31","71,31","67,92","6,89M","-3,79%"
"20.04.2021","70,62","70,47","71,10","70,14","3,78M","0,26%"
"19.04.2021","70,44","70,34","71,54","69,79","5,42M","1,38%"
"16.04.2021","69,48","71,00","72,10","69,12","6,39M","-1,36%"
"15.04.2021","70,44","69,80","70,97","69,46","4,46M","1,05%"
"14.04.2021","69,70","71,00","71,22","69,37","6,81M","-1,45%"
"13.04.2021","70,73","71,22","71,63","70,25","5,41M","0,56%"
"12.04.2021","70,34","69,51","71,18","69,48","8,24M","0,87%"
"09.04.2021","69,73","70,06","70,69","69,39","5,92M","1,35%"
"08.04.2021","68,81","68,43","69,12","67,84","3,95M","0,83%"
"07.04.2021","68,24","68,41","68,74","67,66","5,13M","-0,57%"
"06.04.2021","68,63","67,42","69,01","67,24","5,18M","1,44%"
"05.04.2021","67,65","67,86","67,86","66,07","7,79M","0,00%"
"01.04.2021","67,65","67,20","68,28","66,45","8,64M","1,02%"
"31.03.2021","66,97","69,31","69,52","66,97","15,81M","-2,93%"
"30.03.2021","68,99","72,32","72,32","68,89","7,59M","-3,31%"
"29.03.2021","71,36","69,96","72,23","69,96","5,56M","0,63%"
"26.03.2021","70,91","71,57","71,79","70,22","6,18M","-0,85%"
"25.03.2021","71,51","72,79","73,27","70,51","8,37M","-0,62%"
"24.03.2021","71,96","71,56","74,42","70,86","9,80M","2,63%"
"23.03.2021","70,11","70,49","71,42","69,75","5,00M","-0,88%"
"22.03.2021","70,74","71,51","72,49","69,48","5,21M","-2,15%"
"19.03.2021","72,29","73,06","74,40","71,52","7,71M","-1,73%"
"18.03.2021","73,56","73,27","74,78","72,32","9,72M","-1,63%"
"17.03.2021","74,78","73,51","74,93","72,66","7,41M","1,73%"
"16.03.2021","73,51","70,73","74,17","70,73","8,52M","3,29%"
"15.03.2021","71,17","72,29","73,17","70,19","6,86M","-1,89%"
"12.03.2021","72,54","72,29","74,04","71,17","8,84M","0,12%"
"11.03.2021","72,45","73,28","73,46","69,87","15,38M","-0,94%"
"10.03.2021","73,13","77,20","77,97","72,59","11,12M","-5,46%"
"09.03.2021","77,35","74,25","77,35","71,95","11,69M","5,06%"
"08.03.2021","73,63","73,77","74,34","72,45","9,56M","-0,96%"
"05.03.2021","74,34","72,65","75,40","72,34","9,20M","3,40%"
"04.03.2021","71,90","72,14","73,76","70,69","9,47M","0,14%"
